,Text,Offensive,Hate
5737,@USER يا أجمل اشيائي وإنتمائاتي يا أحلا أيامي و أوقاتي أحبك أكثر ياصديقتي الصدوقه:(,NOT_OFF,NOT_HS
5738,الحين عندي جزرين يا العب ببجي يا اكمل مسلسلي,NOT_OFF,NOT_HS
5739,تعالي يا محرومه يا مشتهيه<LF>حسابك خاص لا تخافي <LF>تعالي بكل سرية و ثقه<LF>نقطه ع الخاص او تفضيل<LF>زبي كسي ممحونه مشتهيه نهود كسك زبك سكس كتابي 👙معصيتي راحتي جده👩🏼,OFF,NOT_HS
5740,ويكند يا راحتك يا معدلك 😪💔. @USER @USER,NOT_OFF,NOT_HS
5741,RT @USER: وأشرقت الأرض بنور ربّها ..<LF> السلامُ عليكَ يا جدّاه يا أمير المؤمنين ❤️ URL,NOT_OFF,NOT_HS
5742,@USER امين يا رب العالمين الجميع يا ذا الجلال والاكرام,NOT_OFF,NOT_HS
5743,يا وجهك يا سمارك يا كل اللي أحب 💙,NOT_OFF,NOT_HS
5744,#ماتش_الاسيوطي_بجمهور<LF> لما تكون عارف ان بكاري جاساما كان حكم ل3 ماتشات في الدوري السعودي فقط في شهر ابريل ورايح يحكم ماتش تاني كمان اسبوع ، وتسكت يبقى حاجة من الاتنين ، يا انت مكسور عينك يا انت اصبحت مدمن للخنوع والتبلد.<LF>• سؤال اخر <LF>أين الإتحاد الأفريقي من الرشاوي المقنعة 🧐🧐,NOT_OFF,NOT_HS
5745,كل اللي يتابعون ياسر يا معاتيه يا معتوهين لا خيار ثالث,OFF,NOT_HS
5746,يا رب يا رب ساعدني يا رب اقسم بالله فره زياده بحسابه ممكن افقد اعصابي URL,NOT_OFF,NOT_HS
5747,@USER مرحبا بك يا هلا <LF>يا هلا يا مسهلا <LF>جامع زين وحلا <LF>يا فهد الله عطاك,NOT_OFF,NOT_HS
5748,@USER يا تكون قد كلمتك يا تلبس طرحة عمتك,NOT_OFF,NOT_HS
5749,يا ديمه يا فخمه وش ذا الاعلان الاسطوري 😭😂 URL,NOT_OFF,NOT_HS
5750,@USER كنت داخل اهزقك يا مهزأ يا عديم الشخصيه يافاشل <LF>بس لقيت ناس كتير قامت بالواجب <LF>خليك في حالك يا إمعه يا دلدول البذيئ <LF>وعلي الأقل 300 مليون من جبنا مش من كفيل وبيهزقنا بيهم ونطلع نلحس جزمته,OFF,NOT_HS
5751,@USER يا تقنعه يا تروح من وراه وهجبلك التيكيت😂❤️,NOT_OFF,NOT_HS
5752,كان لازم تكسر مناخيره يا سمولينج يا ابن الويسخه 😄,OFF,NOT_HS
5753,ذا الفتره يا انا يا النوم يا درجاتي...,NOT_OFF,NOT_HS
5754,RT @USER: جرحوني وقفلوا الاجزخنات لا قالولي ازيك ولا سلامات يلا يا ناس يا نوتي يا قاسيين!,NOT_OFF,NOT_HS
5755,@USER يا عُمري الله يوفقك يا رب و ييسر امرك و بإذن الله بيكون يوم زي الفُل و بيمر,NOT_OFF,NOT_HS
5756,RT @USER: ياليت تدري يا ليتك غلاك يا كبر قدره💗,NOT_OFF,NOT_HS
5757,@USER ربنا يديك على أد نيتك يا جاساما يا بن حوا وادم اللهم امين,NOT_OFF,NOT_HS
5758,RT @USER: @USER يا الله الجنه يا الله <LF>ابافهد تعلمنا منك الكثير ولازلنا نتعلم,NOT_OFF,NOT_HS
5759,@USER يسعد قلبك يا عيوش يا جميل<LF>مساء الخير والسعاده,NOT_OFF,NOT_HS
5760,ولا بعد ابي اصبغ ياربي لا خلاص يا بكرا يا اليوم الشعر محشوش ان شاءالله,NOT_OFF,NOT_HS
5761,"RT @USER: بعد ١١ يوم الذكرى السنوية الأولى لتخرجي <LF>"" يا أجمل اللحظات يا أحلى تاريخ ✔️👩🏻‍🎓💓💓. URL",NOT_OFF,NOT_HS
5762,@USER دا وقتك يا ابن النادي يا عظيم كلنا وراك وثقتنا فيك كبيره يا هيما ☝️❤🇦🇹,NOT_OFF,NOT_HS
5763,@USER @USER @USER لا طبعاً<LF>فيه تفصيل اكثر. يخير ورثة القتيل بين ثلاثة اشياء : القصاص او الدية او العفو.<LF>و لو عفا واحد منهم مايتم القصاص، يا دية يا يعفون الباقين<LF>ابحث واقرأ,NOT_OFF,NOT_HS
5764,@USER يا عم حرام عليك يا عم,NOT_OFF,NOT_HS
5765,RT @USER: كل سنة وانت طيب يا نصار يا حبيبي وعقبال مليون سنة صحة وسعادة ودايما مبسوط وفرحان كده يا حبيبي واشوفك اسعد الناس من الناس…,NOT_OFF,NOT_HS
5766,@USER عشان لو طلعنا بدري بدري كإننا مكناش موجودين؟😂 ولا من شاف ولا من دري!<LF> الله عليك يا اتحاد الكرة يا فخر مصر,NOT_OFF,NOT_HS
5767,يا تقنعني يا اقنعها من سينتصر قبل حلول الصباح سنعلم بعد قليل,NOT_OFF,NOT_HS
5768,@USER يا ضيااااااائي يا نوري يا عسلي والله 💕💕💕💕💕,NOT_OFF,NOT_HS
5769,RT @USER: يا قو قلبك<LF>يا برودك يا اخي<LF>و بكيفك<LF>و تزأز<LF>انت فزت بخمسه و عادي تشرب شاهي<LF>غيرك مهزوم من النصر و يزاعق بهدف سالم URL,NOT_OFF,NOT_HS
5770,RT @USER: يا ذا الجلال اللي عروشك فوق واملاكك حدر<LF>مهما تسامت به عروشه مستحيل يطولها<LF>يا حي .. يا قيوم .. يا ذا الأنافة .. والكبر<LF>مانافسك…,NOT_OFF,NOT_HS
5771,"@USER و يا طول عمرك بذاكرتي و يا كبرك <LF>و يا شيب عيني بشيب عاد ذا كبري ,,,",NOT_OFF,NOT_HS
5772,رب أُناجيك سرًا وعلانية، فقد أمتلأ القلب حديثًا والنفس دُعاءً،<LF>يا من تسمعني يا سندي ،ارزقني حُسن الدعاء ونعمة الإجابة،واستجب لما هو خير لي,NOT_OFF,NOT_HS
5773,@USER وانت عرص كبير يا اهلاوي يا ارهابي يا قذى,OFF,HS
5774,٥-<LF>وزير التربية<LF>اسأل عن منو شال المعاملة من وسط المعاملات؟ ومنو ماسلمها للمحاسبين كما هي آلية العمل عندك بالقطاع؟؟<LF>👌🏻انتبه مقاولين وزارتك يعرفون الغرامات إلي عليهم من لجنة الاستلام من قبل ما توصل للمحاسب !<LF>اشلون يا حامد يا وزير اشلوووون !!<LF>@USER URL,NOT_OFF,NOT_HS
5775,آااه يا هي سهرة يا هي ثملة,NOT_OFF,NOT_HS
5776,RT @USER: يا بسمةَ مسـائيْ يا كل شيءٌ أحبهٰ ...!!✨♥️<LF>#مسـائي_انت 🕊💕 URL,NOT_OFF,NOT_HS
5777,RT @USER: يا غافر الذنوب يا ساتر العيوب اغفر ذنوبنا وستر عيوبنا,NOT_OFF,NOT_HS
5778,@USER والله يا صديقي ما أروع كلماتك ومن اروعها هذه القصيدة وقصيدة طب يا غايب يا اللي سايب جوه قلبي سنين غرام تحفة شعرية رائعة,NOT_OFF,NOT_HS
5779,يا خل يا مرتآح ليتك توآسيني<LF>لا تنوي المرواح ...!!💔,NOT_OFF,NOT_HS
5780,RT @USER: الدكتور في العلاقات الدولية إبراهيم الخراز من طرابولوس يمسح بكرامتكم الارض يا ذيول الابدية و يا عديمي الشرف يا شيالة العسل و…,OFF,NOT_HS
5781,ربنا يكرمك يا أمنية و يصلح حالك و يتوب عليكي لتتوبي و يردك إليه ردًّا جميلًا  و يسترك فوق الأرض و تحت الأرض و يوم… — آمين يا رب و اياك يا قمر💖 URL,NOT_OFF,NOT_HS
5782,@USER يا محمد وسلام عليك يا محمد هذا التخطيط يا محمد هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS
5783,@USER يا هلا وغلا علومك يا حلو,NOT_OFF,NOT_HS
5784,يا رب فرحة يا رب احنا غلابة 😭,NOT_OFF,NOT_HS
5785,RT @USER: الموضوع محبط جداً منهم الصراحه بس أعتقد الموضوع مش بإيديهم اللي هو يا تغني يا تتمنع عن حفلاتك بقى خلاص و إختار إنت سكتك URL,NOT_OFF,NOT_HS
5786,RT @USER: عد الى مكانك الطبيعي يا نصراوي يا قزم يا متحدي في الخلف دوماً مكانك<LF>#الاتحاد_النصر URL,OFF,HS
5787,اللهم صلِّ صلاة كاملة وسلم تسليماً تاماً على سيدنا محمد <LF>صلاةً تنحل بها العُقد وتنفرج بها الكُرب وتُقضى بها الحوائج وتُنال بها الرغائب وحسن الخواتيم ويستسقى الغمام بوجهه الكريم وعلى آله وصحبه في كُل لمحةٍ ونَفَس بعدد كل معلوم لك يا الله يا علي يا قدير يا أرحم الراحمين,NOT_OFF,NOT_HS
5788,يا وهّاب .. يا باسط ❤️,NOT_OFF,NOT_HS
5789,يا بسمه أيامي يا مبدع الهامي 💙,NOT_OFF,NOT_HS
5790,يا خي البنات بالحق في ليلة السبت تحطو خيط تحت المخدة <LF>وتقولو يا سبت يا مسبوت زوجني👰 قبل ما نموت 😨,NOT_OFF,NOT_HS
5791,الله يسععدددككك يشيخ يا اسطورة انت يا راس تاجي💙💙💙💙💙💙 URL,NOT_OFF,NOT_HS
5792,RT @USER: 45 دقيقة يا حياة يا موت <LF>قاتلوا من أجل ناديكم وجماهيركم💛💙<LF>٤٥ دقيقه امام لاعبين النصر 💛💙<LF>من سجل فيكم هدفين انتم قادرون على…,NOT_OFF,NOT_HS
5793,RT @USER: يا طيرة طيري يا حمامة URL,NOT_OFF,NOT_HS
5794,@USER يارب يا مارو يا حبيبي يارب ♥♥,NOT_OFF,NOT_HS
5795,RT @USER: يا كثر الكلام و يا قلّ الافعال!,NOT_OFF,NOT_HS
5796,@USER عشان يا نسمع اليسا يا نصير ما نسمع,NOT_OFF,NOT_HS
5797,@USER يا سلام عليك انت يا عاقل يا جميل😒 ربنا ياخدك ونرتاح 🤲,NOT_OFF,NOT_HS
5798,RT @USER: يا حكومة و يا مجلس الأمة<LF>النفوس تضعف امام المال والمناصب<LF>فاحذر<LF>خلاص<LF>ما بقى لي أمل .. منهو اصدق💔<LF>#مجلس_الامة <LF>#مجلس_الوزراء…,NOT_OFF,NOT_HS
5799,@USER طيب يا سلطان يا حبيبي العسل عطنا رايك في احتجاج النصر على النمر وبتفصيل من شان نفهم 🤔صدارة غصب 💛 💙 👋 😎 👍 ✌️,NOT_OFF,NOT_HS
5800,أين أجدك يا الله؟<LF>- يا موسى أنا جليسُ من ذكرني وحيثما التمسني عبدي وجدني يا موسى أنا عند المُنكسره قلوبُهم .,NOT_OFF,NOT_HS
5801,كفايه يا حازم ، كفايه يا حازم URL,NOT_OFF,NOT_HS
5802,تي عليا اليمين والطلاق من الوليه الي مزال ماجت ومانضني تجي ما فلق امنا الا الأشكال الي كيفك يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي URL,OFF,NOT_HS
5803,RT @USER: فعلا الحرب في قلوب الأمهات <LF>ربي يرحم شهدائنا ويصبر أمهاتهم<LF>حسبي الله ونعم الوكيل فيك يا حفتر يا ويلك من ربي,OFF,NOT_HS
5804,@USER @USER خير يا يارا يا حبي مالك ؟ ما نحب في بعض ايه المشكله كلنا واحد ويلا عشان تيجي انتي كمان ها سلامو عليكو😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,NOT_OFF,NOT_HS
5805,@USER @USER يا شيكو يا شيكو ما غلبان إلا الشيطان هههههههههههه بعد الشر متقولش علي نفسك كده أنت ذي الفل❤❤❤😊😊😊 URL,NOT_OFF,NOT_HS
5806,@USER بس عيب اللي يصير من الجحد والنكران يا نشجعه يا نسكت اما النكران ذا عيب,NOT_OFF,NOT_HS
5807,انا يا بهتم اوي يا مبهتمش خالص .. معنديش التقل المصطنع ده ..🤚,NOT_OFF,NOT_HS
5808,اللهم يا عليم يا حليم، يا عليّ يا عظيم، يا لطيفاً بي، يا حفيّا بي، يا غنيّاً عني، ألطف بي، بأقدارگ الجارية.,NOT_OFF,NOT_HS
5809,يا جمالها يا نجاحها خليتى للحلوين ايه 😍 URL,NOT_OFF,NOT_HS
5810,@USER @USER عطيتنا بلوك وجاي بحساب جديد يا مروح يا ابو ريحه مسوي ذكي انت ووجهك😂😂😂😂,NOT_OFF,NOT_HS
5811,سيدي يا حجة الله يا بن الحسن<LF>أنقولُ متى الفرج !؟<LF>أم ( متى ترانا ونراك ) ؟!<LF>وليس فينا من صفات المنتظرين من ينتظر الفرج !<LF>وليس لنا ما يؤهلنا أن نرى طلعتك البهية النضرة شيئاً !<LF>ولكن لأنني عبيدك الأرقاء القن ؛ ولأن علمنا فيك الكرم والجود<LF>فلن تبخل علينا بذلك … يا منقذ المستضعفين .,NOT_OFF,NOT_HS
5812,@USER @USER @USER اول شي بدكون خرا بنيعكون والايام رح تثبت كيف سنسبي الصهيونيات ليكونو جواري لنا يا ابن اليهودية يا قتلة الانبياء وشاهدي الزور وفلسطين سوف تعود لان شتاتكم من الله في قلوبكم وليس مجرد مكان يا يهود الخزر يا اوساخ الب,OFF,HS
